text,sentiment
kurang puas hero cincilion yg ketingalan top global malah nga ubah kecewa manah cepat habis kil nya tdak di sesuai jarak ancur semuakecewa sekali,Negatif
hebat bgt game kadang banyak event tarik yg hadiah skin bagus gratis puas dgn game walaupun terkadang tim yg kurang hebat bintang lima,Positif
lag banget mau masuk lag terus minion pertama abis baru masuk minion dua rebut hyper tank aku main sesion sekarang sesion yang paling parah kecewa,Negatif
game jelas season sekarang terlalu banyak chiter lolos kadang main awal push turret selesai gilir tinggal hero musuh sisa pas mau kill jaring eror ngelag,Negatif
diperbaikin soal gua udah download yg manajemen konten nya sampe penuh malah ngefreeze bagi lobby jadi gua paksa uninstall dulu download gamenya dan download manajemen konten,Negatif
matching sering imbang tim musuh jaring parah bgtt season belakang ngelag terus ping ga stabil merah kuning war lanning padahal wifi lancar pake data sama nyusahin bgt gimana orang orang mau nikmatin game nya update tampil masalah di dalam game nya banyak baik,Negatif
jaring server nya baik anjg ngeleg banget babi biasa tinggal relog udh masuk ulang udh x lebih gitu gitu aja suruh customer service gak bantu yg bantu sama sekali hadeh,Positif
game rusak gw main sinyal gw ms tpi gak gerak gerak sendiri banyak bug game bisa bikin stress gak recommended buat orang mudah marah,Negatif
gimana nih jaring nya buruk banget masa game lancar ml tiba tiba merah terus mana ws tiba tiba merah sampe game tadi nya ws jadi ls skin elit benerin jaring sulittt ga terima kritik ga usah bikin gamee,Negatif
bikin matching yg imbang kek maen tim kayak gak punya otak semua lebih mending bot bisa maen dapat tim aja kayak gak punya otak main kagak solo duo trio main full squad dapat musuh sulit joki minimal kasih yg bener kek tim,Netral
aku suka game tapi kadang kadang suka ngelag padahal jaring bagus kasih tim yg imbang kadang kadang ketemu tim gak main jadi tolong baik,Positif
lag makin baru makin aneh jaring lancar malah ngelag mana pas main malah ter force close masuk buka tanding malah lobi ga dimainin karna kata sedang room buka event profile atur aman aman aja,Negatif
sangat suka game bagi tim sangat adil tim musuh rank tinggi imo honor tim rupa orang dark sistem mana rank tinggi legend bahkan epic wr rendah baik karena hal bisa rusak senang main karena tanding tidak adil baik,Positif
knapa stelah update malah jadi lag padahal lobby sinyal lancar semua pas masuk pertadingan malah lag parah yg leg semua player bukan cuma sendiri gimana kami semua butuh jawab,Negatif
pliss aku lama main ml dulu sinyal gk pernah buruk padahal aku dah pake hp ram nya lumayan buat main game tapi entah sekarang tuh suka buruk sinyal ml nya padahal sinyal ku baik baik aja kayak nya server nya rusak deh baik ya harga skin nya terlalu mahal efek nya gk terlalu bagus sama game belah sekali skin puji harga langsung naik ivent layla naik kasta,Positif
sering main malah drak sistem mulu dapat tim ampas rasa mau afk buang buang waktu bintang udah turun afk salah diterusin main pasti kalah gak kompensasi mpv tambah kesal sendiri kalau main sekal pernah kasar kena mute chat baik sering main masa sering tanin sama anomali saran bagi main biar naik cepat kalau main sendiri mending main tiga hari sekali loginnya biar gak jadi yang pilih monton,Negatif
ntah banyak player sekarang ngalamin masalah draft pick pas dah semua ngepick tinggal racik emblem item dah ngelag parah ganti emblem atau spell susah malah kadang gak ganti siapa tuju ini baru naik season servernya down gimana nih segera fix,Negatif
asalammualaikum devoloper lapor jadi aku alami main gem padahal wifi ku kuat cuman pasmainn gem saat war gemya malah ngelek parah di baik devoloper dah cuma terimakasih,Positif
game jelek lag nya makin hari makin parah bayak drag sistem main sering keluar sendiri apa mode baru nya kayak kintil coba buat jangan lag kurang kan drag sistem nya lag nya aneh masa sinyal nya hijau lag apa kalo main solo beh susah nya mintak ampun user roam tank di buf ya,Negatif
game sampah banyak bug gak baik system matchmaking kacau player hama semua banyak ras,Netral
baik masalah imbang imbang lawan masalah lag padahal sinyal bagus yg suka beri hukum serrver nya eror apa bodoh gk tinjau apa yg langgar gk ubah sama sekali hero hero baru game makin rusak,Positif
kenapa dah akhir pas selesai draft suka ngelag patah in game jaring bagus jadi bikin susah buat ganti emblem spell skin lah baik,Positif
nah belum banyak main dark sistem sekarang tiap main rank jaring stabil sinyal data wi fi bagus full g mana nii jelek kali mobile legend sekarang apa kalian kewalahan banyak main yg jago kalian buat ganggu d sistem ntah sinyal dapat tim dark sistem game honor g gitu jelek sekarang,Negatif
jaring sering lag ada bug season telah update gamenya rusak gak apa login hanya di tampil latar gk rank ke profil lain,Negatif
gamenya bagus juga seru buat rame atau sendiri plis buat moonton matchmaking buat solo duo trio plislah kasih lawan yg imbang rank glory pernah nabrak imo sedang tim malah dapet honor sama romawi plis lah moonton kasih lawan kawan yg imbang jangan asal pilih solo tim malah gak kuat lawan saat saya party lawan malah atas semua jadi buat moonton plis lahh perhatiin waktu matchmaking,Netral
toloang lah moonton game nya baik baru season baru jaring kok nge bug sih cape gua moonton gua cuma mau main ml doang jaring nge bug mulu tadi mobile legend lama lama kayak game an j beneran dah moonton,Negatif
gamenya baguss cma klo pas draft pick aga nge lag tapi pas tanding aga lancar si kadang kaya geter sendiri hpku tpi bagus koo aku suka sama eventnya banya hero yg gratis trus sama hadiah yg banya tpi kalo eventnya jangan bawa ampe tanding soal aku main selalu lagg parahh sampe turet sendiri loh tapi gapapa karna cuma game kann kalo banyakin skin hero gratis minn kakaa,Netral
semenjak update internet nya jadi gak stabil loading tanding stuck isi tulis internet putus padahal belum aman aman tolong baik segera bukan saja alam,Netral
game bagus suka mode offline onlen maaf gak mode offline ada mode hart jadi biar ngerasain kaya main rank gitu jadi mohon tambahin adain gitu mode berawl offline jadi enak gitu main macam macam mode mohon tambahin monton bisa gak jangan suka biasa tiap bintang pul semua satu bintang ke rank lanjut biasa terus ahhhh males dan kenapa di rank epic selalu tim deraksistem nyusahin tau selebihny bagus,Positif
game bikin emosi benernya nya baik baik aja gw main game dri dlu tpi ad masalah ga jelas gw main tiba tiba ngelag gajelas padahal internet paket lancar suka nge crash sendiri tpi klo gw gatau mungkin hp gw sendiri ato gimana pas loading masuk ml padahal udh ad tampil nya malah crash bahkan orang orang sama tolong baik developer ini menganggu sekali saya crash nya gw sangat mohon utk baik cepat,Positif
monton sekarang sensitif baru tinggal beberapa lama pas udah beres game malah afk buat monton baik lagih mlnya karnakan gak tau yang lagih kerja main terus banyak beli posisi lagih main terus udah malah si cap afk sungguh realistis,Negatif
benar jauh normal aja biasa paling stuck sebentar habis selesai draft itu oke lah mungkin hpku simpan penuh tiba tiba minggu belakang ml stuck ga di apa apain habis match kembali keloby kirain lag telah relog tetap setuck mohon konfirmasi moonton gimana tidak main kalo gin terus mohon tanggap kalo hubung,Negatif
terimakasih moonton karena tidak perlu kebun binatang temu binatang binatang sana cukup main game saya sering temu binatang binatang tingkat moga suatu bisa solo vs squad,Negatif
kalo main solo selalu kasih tim gak ngimbangin game play pada egois dan terkadang dapet tim main duo rank nya beda jauh saya moonton bikin sistem rank kalo main solo selisih rank jangan lebih bintang,Netral
developer baik lag nya update akhir kalo udah ban pas udah mau pake hero kadang lag baik bisa di mainin punya kapasitas sedang rolong,Netral
kesal lag terus buka aplikasi apalagi pas main padahal buka aplikasi game berat lain sinyal lancar telah tanding anggap afk padahal aplikasi sebut sebab bukan ingin tinggal tanding,Negatif
geme hina sekali selver ga bnr bagi tim asal geme gajelas benerin dong selver nya udah pake wifi aja leg parah bagi tim beda banget ga adil gua mythic biasa ketemu musuh mythic imortal sangat ga adil tim gua pangkat nya legend sampe lebih rendah geme kasih bintang tetep ga patut nih geme update muluk selver ga benerin leg parah banget pake wifi kouta sama aja leg nya padahal bgs sinyal gua developer nya ngapain aja coba,Netral
permainanya seru yang bikin marah kan dowlott nya baru des update nya des knpa pas mau login kemaren kata update dulu padahal kan pas download ituu baik,Netral
game nya udh oke segi apa keren ada masalah akhir draft pick kalo mau tuker hero sama player itu ribet bahkan hero harus xp jadi pake retri asasin sus jungle malah pake spel,Positif
stelah updet jaring gk stabil waktu main tiba sinyal ngelek parah skitar dtik sinyal yang hilang koneksi data hilang dtik trus muncul,Negatif
mohon baik bug sinyal hijau kok jalan g stabil kalo ngasih tim yg bener min rank ku naik turun gara musuh g adil kalo musuh adil mohon dibenerin min g cuma update skin doang kenapa musuh indo mulu dh update ap gimana admin ml benerin gakkkkk gemes aku,Netral
kasi tim sama musuh tu imbang baik bug nya jauh udah bagus tadi machmacing nya ga adil lawan lebih kompak tim sendiri banyak nge trol hadeh bahkan main beberapa jam ga naik satu bintang moonton sekarang rusak ya dapet tim nge trol terus hadehh lama lama ga asik ml nya kalau gin terus niat mau refreshing main ml eh malah jadi stres kalah mulu suka lag ga jelas padahal sinyal bagus,Netral
surat buka aja buat developer mohon banget apresiasi usaha player kadang kalah bukan skill yang kurang karena cara main tim yang jelek yang udah maksimal mungkin main bagus sesuai performa tim yang jelek akibat semua orang kena imbas nya mohon banget ubah cara apresiasi kan nya bukan beri mvp kalah turun bintang mohon beri bintang mvp kalah,Negatif
game gk padahal kata main pakek paket gaming asal mau mulai mact selalu gk pasti selalu muncul kata sinyal eror asal main selalu lag padahal sinyal bagus abang aja yg main ml jugak gk lag udah tau aku kalok gara gara cheat lama lama biar hapus permanen playstor aja game malas aku main kalok kasi bintang lebih bagus update bukan makin bagus malah makin ngebug mending main po pada game ful bag,Negatif
comeback saya kira udh bener eh malah ancur masak iya lostreak kali mana kata kalah kali bakal win please benerin sistem match making game belah aja kalah asal mvp naik bintang kalau teamnya dark sistem lah sini malah parah maaf kalau gamenya mau rame kayak belah gak stuck asean aja lebih perhati matchmaking gamenya belah lebih waras sistemnnya,Negatif
pihak moonton mohon akun tidak di loginkan login muncul notifikasi pemberitahuan offline situ tera pilih saya klik abai keluar akan keluar game lalu saya pencet login lalu login ulang tetap muncul notifikasi pemberitahuan offline ada apa akun saya,Positif
gatau beberapa bulan ngeframe parah pas draf pas loading tanding tiba tiba putus sinyal padahal peyimpanan banyak game game lancar hok roblox lancar lancar aja lebih perhati minimal kasih solusi kek udah sistem busuk masa masalah juga ga selesai,Negatif
hero banyak power hero ga imbang yang op parah yang ga sudah mode pilih line match semua hero pakai semua line masih banyak dark system,Netral
auto hapus aja gak si game nya pas mau masuk tanding sukak lama nya tinggal minion baru masuk pas udah game play sama nge lag padahal jaring kondisi bagus parah si ni kemarin ada baik,Positif
game nya seru sih tolong dong kalo mau pasang album profil nya jangan keluar sendiri terus login ulang gitu kalo player pake vpn tolong langsung ban dong bikin ngelag ngelag kalo main,Negatif
bug match loading fix ngestuck loading lama banget padahal jaring lancar tiap main stuck persen lama baru masuk ga masalah jaring game lu ngebug,Negatif
sinyal sering merah padahal kalo scroll tiktok main game sangat lancar sangat masuk akal ketika main selesai dapat lindung sinyal buruk,Negatif
game makin lama makin gak benar contoh rank mythic banyak player gak jelas harus hero sesuai role role makrksman malah pake fighter jadi monton mohon benerin deh gamenya lebih main tidak ikut atur prosedur main beri hukum di stop lama minggu jadi biar player langgar atur jerah dari coba kasih tim yg imbang jadi player semangat kalaupun kalah gak nyesel,Netral
